frame,animal,bodypart,x,y,likelihood
3,animal0,back_right_thai,2715.0390625,1432.9453125,0.7608759999275208
3,animal0,belly_bottom,2575.3046875,1432.9453125,0.963941752910614
3,animal0,body_middle_left,2249.2578125,1060.3203125,0.7377719879150391
3,animal0,body_middle_right,2249.2578125,1060.3203125,0.751056969165802
3,animal0,front_left_knee,2295.8359375,1386.3671875,0.8262845873832703
3,animal0,front_left_paw,2715.0390625,1712.4140625,0.8679390549659729
3,animal0,front_left_thai,2062.9453125,1246.6328125,0.698157012462616
3,animal0,front_right_knee,1830.0546875,1619.2578125,0.5441194176673889
3,animal0,front_right_paw,2342.4140625,1665.8359375,0.8912413716316223
3,animal0,front_right_thai,1783.4765625,1619.2578125,0.6687678694725037
3,animal0,left_antler_base,1038.2265625,1293.2109375,0.7880733013153076
3,animal0,left_antler_end,3320.5546875,1479.5234375,0.1807144284248352
3,animal0,left_earbase,1038.2265625,1293.2109375,0.8697199821472168
3,animal0,left_earend,898.4921875,1013.7421875,0.8770639896392822
3,animal0,left_eye,1177.9609375,1526.1015625,0.9501749873161316
3,animal0,lower_jaw,1597.1640625,1665.8359375,0.8340064287185669
3,animal0,mouth_end_left,1457.4296875,1479.5234375,0.917754590511322
3,animal0,mouth_end_right,1457.4296875,1712.4140625,0.6086732149124146
3,animal0,neck_base,1131.3828125,1106.8984375,0.7236016988754272
3,animal0,neck_end,1410.8515625,1013.7421875,0.7948147058486938
3,animal0,nose,1457.4296875,1712.4140625,0.6810263991355896
3,animal0,right_antler_base,898.4921875,1526.1015625,0.5673245191574097
3,animal0,right_antler_end,3320.5546875,1479.5234375,0.16762369871139526
3,animal0,right_earbase,898.4921875,1526.1015625,0.6172799468040466
3,animal0,right_earend,805.3359375,1619.2578125,0.36893969774246216
3,animal0,right_eye,1131.3828125,1712.4140625,0.8408738970756531
3,animal0,tail_base,2715.0390625,967.1640625,0.431700736284256
3,animal0,tail_end,3320.5546875,1479.5234375,0.31773725152015686
3,animal0,throat_base,1597.1640625,1526.1015625,0.8041186332702637
3,animal0,throat_end,1690.3203125,1479.5234375,0.8450059294700623
3,animal0,upper_jaw,1550.5859375,1665.8359375,0.7461028695106506
4,animal0,back_base,1420.6953125,990.3828125,0.8200035095214844
4,animal0,back_end,2624.9921875,942.2109375,0.5089458227157593
4,animal0,back_left_knee,3203.0546875,1423.9296875,0.6460335850715637
4,animal0,back_left_paw,3299.3984375,1520.2734375,0.8153043389320374
4,animal0,back_left_thai,2769.5078125,1134.8984375,0.635991632938385
4,animal0,back_middle,2046.9296875,894.0390625,0.8985905647277832
4,animal0,back_right_knee,3010.3671875,1423.9296875,0.7941904067993164
4,animal0,back_right_paw,3251.2265625,1520.2734375,0.5642944574356079
4,animal0,back_right_thai,2721.3359375,1423.9296875,0.7107181549072266
4,animal0,belly_bottom,2576.8203125,1423.9296875,0.9275116920471191
4,animal0,body_middle_left,2239.6171875,1086.7265625,0.7634731531143188
4,animal0,body_middle_right,2239.6171875,1086.7265625,0.7757747173309326
4,animal0,front_left_knee,2287.7890625,1375.7578125,0.8148230314254761
4,animal0,front_left_paw,2721.3359375,1712.9609375,0.8895083665847778
4,animal0,front_left_thai,2095.1015625,1231.2421875,0.7052639722824097
4,animal0,front_right_knee,1806.0703125,1616.6171875,0.6039116382598877
4,animal0,front_right_paw,2335.9609375,1664.7890625,0.9028916954994202
4,animal0,front_right_thai,1757.8984375,1616.6171875,0.7172071933746338
4,animal0,left_antler_base,987.1484375,1231.2421875,0.769855797290802
4,animal0,left_antler_end,3203.0546875,1279.4140625,0.21786920726299286
4,animal0,left_earbase,987.1484375,1231.2421875,0.8157300353050232
4,animal0,left_earend,890.8046875,1038.5546875,0.9454222321510315
4,animal0,left_eye,1179.8359375,1472.1015625,0.7889528274536133
4,animal0,lower_jaw,1565.2109375,1664.7890625,0.8527522087097168
4,animal0,mouth_end_left,1420.6953125,1472.1015625,0.8068863153457642
4,animal0,mouth_end_right,1468.8671875,1712.9609375,0.8777990937232971
4,animal0,neck_base,1179.8359375,1086.7265625,0.7269036173820496
4,animal0,neck_end,1420.6953125,990.3828125,0.7777730226516724
4,animal0,nose,1420.6953125,1664.7890625,0.3984280228614807
4,animal0,right_antler_base,938.9765625,1327.5859375,0.5489137172698975
4,animal0,right_antler_end,3203.0546875,1279.4140625,0.20303861796855927
4,animal0,right_earbase,938.9765625,1327.5859375,0.5558573603630066
4,animal0,right_earend,794.4609375,1568.4453125,0.3286438286304474
4,animal0,right_eye,1179.8359375,1616.6171875,0.853927731513977
4,animal0,tail_base,2624.9921875,942.2109375,0.5133591890335083
4,animal0,tail_end,3299.3984375,1375.7578125,0.3562468886375427
4,animal0,throat_base,1613.3828125,1520.2734375,0.8780173063278198
4,animal0,throat_end,1757.8984375,1472.1015625,0.8018987774848938
4,animal0,upper_jaw,1565.2109375,1664.7890625,0.6527689695358276
5,animal0,back_base,1392.5234375,1002.9921875,0.7787386775016785
5,animal0,back_end,2452.3203125,864.7578125,0.5028885006904602
5,animal0,back_left_knee,3235.6484375,1371.6171875,0.7081586718559265
5,animal0,back_left_paw,3281.7265625,1509.8515625,0.7109389901161194
5,animal0,back_left_thai,2774.8671875,1095.1484375,0.6594728231430054
5,animal0,back_middle,2037.6171875,864.7578125,0.858873188495636
5,animal0,back_right_knee,3005.2578125,1417.6953125,0.6062864661216736
5,animal0,back_right_paw,3235.6484375,1509.8515625,0.5410033464431763
5,animal0,back_right_thai,2728.7890625,1417.6953125,0.7378978729248047
5,animal0,belly_bottom,2590.5546875,1417.6953125,0.8820108771324158
5,animal0,body_middle_left,2221.9296875,1095.1484375,0.7617836594581604
5,animal0,body_middle_right,2221.9296875,1095.1484375,0.7742794752120972
5,animal0,front_left_knee,2221.9296875,1371.6171875,0.8311718106269836
5,animal0,front_left_paw,2728.7890625,1694.1640625,0.8398094773292542
5,animal0,front_left_thai,2037.6171875,1233.3828125,0.7000906467437744
5,animal0,front_right_knee,1807.2265625,1602.0078125,0.6067677736282349
5,animal0,front_right_paw,2314.0859375,1648.0859375,0.8681131601333618
5,animal0,front_right_thai,1715.0703125,1602.0078125,0.6447686553001404
5,animal0,left_antler_base,977.8203125,1279.4609375,0.7693130373954773
5,animal0,left_antler_end,3281.7265625,1371.6171875,0.21068978309631348
5,animal0,left_earbase,977.8203125,1279.4609375,0.8375755548477173
5,animal0,left_earend,885.6640625,1049.0703125,0.9109280705451965
5,animal0,left_eye,1162.1328125,1509.8515625,0.8971368670463562
5,animal0,lower_jaw,1622.9140625,1648.0859375,0.7804847359657288
5,animal0,mouth_end_left,1484.6796875,1555.9296875,0.8141486048698425
5,animal0,mouth_end_right,1438.6015625,1694.1640625,0.670120894908905
5,animal0,neck_base,1162.1328125,1141.2265625,0.7563051581382751
5,animal0,neck_end,1392.5234375,1002.9921875,0.7441242933273315
5,animal0,nose,1484.6796875,1694.1640625,0.7044932842254639
5,animal0,right_antler_base,931.7421875,1509.8515625,0.6044140458106995
5,animal0,right_antler_end,3281.7265625,1371.6171875,0.1958990842103958
5,animal0,right_earbase,931.7421875,1509.8515625,0.656129002571106
5,animal0,right_earend,839.5859375,1602.0078125,0.4864267110824585
5,animal0,right_eye,1162.1328125,1694.1640625,0.7609896063804626
5,animal0,tail_base,2452.3203125,864.7578125,0.5072453618049622
5,animal0,tail_end,3281.7265625,1417.6953125,0.36577561497688293
5,animal0,throat_base,1622.9140625,1509.8515625,0.811758816242218
5,animal0,throat_end,1715.0703125,1463.7734375,0.8242933750152588
5,animal0,upper_jaw,1530.7578125,1648.0859375,0.7249617576599121
6,animal0,back_base,1435.6484375,992.2109375,0.8464688658714294
6,animal0,back_end,2728.6953125,944.3203125,0.56272292137146
6,animal0,back_left_knee,3207.6015625,1423.2265625,0.7101854085922241
6,animal0,back_left_paw,3399.1640625,1519.0078125,0.7478427290916443
6,animal0,back_left_thai,2824.4765625,1135.8828125,0.6642678380012512
6,animal0,back_middle,2106.1171875,848.5390625,0.8643360733985901
6,animal0,back_right_knee,3016.0390625,1471.1171875,0.7173860669136047
6,animal0,back_right_paw,3255.4921875,1519.0078125,0.601236879825592
6,animal0,back_right_thai,2728.6953125,1423.2265625,0.7517330646514893
6,animal0,belly_bottom,2585.0234375,1423.2265625,0.9653293490409851
6,animal0,body_middle_left,2249.7890625,1087.9921875,0.7923274636268616
6,animal0,body_middle_right,2249.7890625,1087.9921875,0.8057103753089905
6,animal0,front_left_knee,2249.7890625,1375.3359375,0.8711923956871033
6,animal0,front_left_paw,2728.6953125,1710.5703125,0.8876355290412903
6,animal0,front_left_thai,2106.1171875,1279.5546875,0.649328887462616
6,animal0,front_right_knee,1818.7734375,1614.7890625,0.587080180644989
6,animal0,front_right_paw,2345.5703125,1662.6796875,0.8798502683639526
6,animal0,front_right_thai,1770.8828125,1614.7890625,0.6853611469268799
6,animal0,left_antler_base,1004.6328125,1231.6640625,0.7879359126091003
6,animal0,left_antler_end,3351.2734375,1471.1171875,0.23387904465198517
6,animal0,left_earbase,1004.6328125,1231.6640625,0.8383398056030273
6,animal0,left_earend,860.9609375,1040.1015625,0.9167429804801941
6,animal0,left_eye,1196.1953125,1519.0078125,0.8675462007522583
6,animal0,lower_jaw,1579.3203125,1662.6796875,0.8747038841247559
6,animal0,mouth_end_left,1435.6484375,1471.1171875,0.8574617505073547
6,animal0,mouth_end_right,1435.6484375,1710.5703125,0.8347471356391907
6,animal0,neck_base,1196.1953125,1135.8828125,0.7437441349029541
6,animal0,neck_end,1435.6484375,992.2109375,0.802962064743042
6,animal0,nose,1435.6484375,1662.6796875,0.569076418876648
6,animal0,right_antler_base,956.7421875,1327.4453125,0.558806836605072
6,animal0,right_antler_end,3351.2734375,1471.1171875,0.21768876910209656
6,animal0,right_earbase,956.7421875,1327.4453125,0.5646471977233887
6,animal0,right_earend,860.9609375,1566.8984375,0.3451506793498993
6,animal0,right_eye,1148.3046875,1614.7890625,0.9061099886894226
6,animal0,tail_base,2728.6953125,944.3203125,0.5676179528236389
6,animal0,tail_end,3303.3828125,1471.1171875,0.39051368832588196
6,animal0,throat_base,1627.2109375,1519.0078125,0.8857194185256958
6,animal0,throat_end,1675.1015625,1471.1171875,0.8152570128440857
6,animal0,upper_jaw,1531.4296875,1662.6796875,0.6447518467903137
7,animal0,back_base,1409.3515625,1006.3828125,0.8087203502655029
7,animal0,back_end,2563.6484375,867.8671875,0.48093897104263306
7,animal0,back_left_knee,3163.8828125,1421.9296875,0.6617215871810913
7,animal0,back_left_paw,3302.3984375,1514.2734375,0.728836715221405
7,animal0,back_left_thai,2794.5078125,1098.7265625,0.7240118980407715
7,animal0,back_middle,2101.9296875,867.8671875,0.8584542870521545
7,animal0,back_right_knee,2979.1953125,1514.2734375,0.6148830056190491
7,animal0,back_right_paw,3256.2265625,1514.2734375,0.4713669419288635
7,animal0,back_right_thai,2748.3359375,1421.9296875,0.7625969052314758
7,animal0,belly_bottom,2609.8203125,1421.9296875,0.931079089641571
7,animal0,body_middle_left,2240.4453125,1098.7265625,0.7849924564361572
7,animal0,body_middle_right,2240.4453125,1098.7265625,0.7980400919914246
7,animal0,front_left_knee,2240.4453125,1375.7578125,0.8532832264900208
7,animal0,front_left_paw,2702.1640625,1698.9609375,0.8194251656532288
7,animal0,front_left_thai,2055.7578125,1237.2421875,0.7005541324615479
7,animal0,front_right_knee,1824.8984375,1606.6171875,0.5279830694198608
7,animal0,front_right_paw,2332.7890625,1652.7890625,0.8571597933769226
7,animal0,front_right_thai,1732.5546875,1606.6171875,0.6633783578872681
7,animal0,left_antler_base,993.8046875,1283.4140625,0.8177712559700012
7,animal0,left_antler_end,3348.5703125,1468.1015625,0.20125451683998108
7,animal0,left_earbase,993.8046875,1283.4140625,0.8979979753494263
7,animal0,left_earend,901.4609375,1052.5546875,0.8723506331443787
7,animal0,left_eye,1178.4921875,1514.2734375,0.936915397644043
7,animal0,lower_jaw,1594.0390625,1652.7890625,0.7557225823402405
7,animal0,mouth_end_left,1501.6953125,1468.1015625,0.7386018633842468
7,animal0,mouth_end_right,1455.5234375,1698.9609375,0.6072462201118469
7,animal0,neck_base,1132.3203125,1098.7265625,0.6943780779838562
7,animal0,neck_end,1409.3515625,1006.3828125,0.7733681201934814
7,animal0,nose,1501.6953125,1698.9609375,0.731829822063446
7,animal0,right_antler_base,855.2890625,1560.4453125,0.6590636372566223
7,animal0,right_antler_end,855.2890625,1560.4453125,0.2110457420349121
7,animal0,right_earbase,855.2890625,1560.4453125,0.7374063730239868
7,animal0,right_earend,855.2890625,1560.4453125,0.7064549326896667
7,animal0,right_eye,1132.3203125,1606.6171875,0.7856876850128174
7,animal0,tail_base,2563.6484375,867.8671875,0.48510175943374634
7,animal0,tail_end,3302.3984375,1468.1015625,0.3375011086463928
7,animal0,throat_base,1640.2109375,1514.2734375,0.801029622554779
7,animal0,throat_end,1732.5546875,1468.1015625,0.8230680227279663
7,animal0,upper_jaw,1547.8671875,1652.7890625,0.7742155194282532
8,animal0,back_base,1425.5,983.8984375,0.7899463772773743
8,animal0,back_end,2503.5,885.8671875,0.48360469937324524
8,animal0,back_left_knee,3238.5,1376.0234375,0.7051982283592224
8,animal0,back_left_paw,3287.5,1523.0703125,0.7455764412879944
8,animal0,back_left_thai,2748.5,1081.9296875,0.6202932596206665
8,animal0,back_middle,2013.5,885.8671875,0.9142463207244873
8,animal0,back_right_knee,2993.5,1425.0390625,0.6816675066947937
8,animal0,back_right_paw,3238.5,1523.0703125,0.43647876381874084
8,animal0,back_right_thai,2699.5,1425.0390625,0.7021975517272949
8,animal0,belly_bottom,2601.5,1425.0390625,0.966871976852417
8,animal0,body_middle_left,2209.5,1081.9296875,0.7387428879737854
8,animal0,body_middle_right,2209.5,1081.9296875,0.7508040070533752
8,animal0,front_left_knee,2258.5,1376.0234375,0.7524623870849609
8,animal0,front_left_paw,2699.5,1719.1328125,0.8611994981765747
8,animal0,front_left_thai,2013.5,1228.9765625,0.6814939379692078
8,animal0,front_right_knee,1915.5,1621.1015625,0.6618082523345947
8,animal0,front_right_paw,2307.5,1670.1171875,0.9339963793754578
8,animal0,front_right_thai,1768.5,1621.1015625,0.6976735591888428
8,animal0,left_antler_base,1033.5,1277.9921875,0.8062730431556702
8,animal0,left_antler_end,3287.5,1376.0234375,0.18180525302886963
8,animal0,left_earbase,1033.5,1277.9921875,0.886186420917511
8,animal0,left_earend,886.5,1032.9140625,0.9415317177772522
8,animal0,left_eye,1180.5,1523.0703125,0.8691736459732056
8,animal0,lower_jaw,1572.5,1670.1171875,0.790258526802063
8,animal0,mouth_end_left,1474.5,1474.0546875,0.8405472636222839
8,animal0,mouth_end_right,1425.5,1719.1328125,0.7505652904510498
8,animal0,neck_base,1180.5,1130.9453125,0.7498658895492554
8,animal0,neck_end,1425.5,983.8984375,0.7496730089187622
8,animal0,nose,1474.5,1670.1171875,0.4900631010532379
8,animal0,right_antler_base,886.5,1523.0703125,0.7027496695518494
8,animal0,right_antler_end,886.5,1572.0859375,0.18209712207317352
8,animal0,right_earbase,886.5,1523.0703125,0.7748531699180603
8,animal0,right_earend,837.5,1572.0859375,0.5571607351303101
8,animal0,right_eye,1180.5,1621.1015625,0.8309098482131958
8,animal0,tail_base,2503.5,885.8671875,0.48779353499412537
8,animal0,tail_end,3287.5,1376.0234375,0.320007860660553
8,animal0,throat_base,1621.5,1523.0703125,0.8551897406578064
8,animal0,throat_end,1719.5,1474.0546875,0.8104398846626282
8,animal0,upper_jaw,1523.5,1670.1171875,0.5998387932777405
9,animal0,back_base,1402.0390625,990.9765625,0.7974616289138794
9,animal0,back_end,2704.3671875,942.7421875,0.5477322936058044
9,animal0,back_left_knee,3234.9453125,1376.8515625,0.6942225694656372
9,animal0,back_left_paw,3331.4140625,1521.5546875,0.7066586017608643
9,animal0,back_left_thai,2800.8359375,1087.4453125,0.5739005208015442
9,animal0,back_middle,2077.3203125,894.5078125,0.8997326493263245
9,animal0,back_right_knee,2993.7734375,1425.0859375,0.7265363931655884
9,animal0,back_right_paw,3234.9453125,1521.5546875,0.5637661218643188
9,animal0,back_right_thai,2704.3671875,1425.0859375,0.6442432999610901
9,animal0,belly_bottom,2607.8984375,1425.0859375,0.9808517098426819
9,animal0,body_middle_left,2222.0234375,1087.4453125,0.7407248616218567
9,animal0,body_middle_right,2222.0234375,1087.4453125,0.7529263496398926
9,animal0,front_left_knee,2270.2578125,1376.8515625,0.8478509783744812
9,animal0,front_left_paw,2704.3671875,1714.4921875,0.8728388547897339
9,animal0,front_left_thai,2029.0859375,1232.1484375,0.6504835486412048
9,animal0,front_right_knee,1787.9140625,1618.0234375,0.5898663401603699
9,animal0,front_right_paw,2318.4921875,1666.2578125,0.8961785435676575
9,animal0,front_right_thai,1739.6796875,1618.0234375,0.7382030487060547
9,animal0,left_antler_base,1016.1640625,1280.3828125,0.7498704791069031
9,animal0,left_antler_end,3331.4140625,1473.3203125,0.18477216362953186
9,animal0,left_earbase,1016.1640625,1280.3828125,0.8219317197799683
9,animal0,left_earend,871.4609375,1039.2109375,0.9601784944534302
9,animal0,left_eye,1160.8671875,1473.3203125,0.8986859917640686
9,animal0,lower_jaw,1546.7421875,1666.2578125,0.8109970688819885
9,animal0,mouth_end_left,1498.5078125,1569.7890625,0.81231689453125
9,animal0,mouth_end_right,1450.2734375,1714.4921875,0.7836889028549194
9,animal0,neck_base,1160.8671875,1135.6796875,0.781190812587738
9,animal0,neck_end,1402.0390625,990.9765625,0.757409930229187
9,animal0,nose,1450.2734375,1714.4921875,0.5666059255599976
9,animal0,right_antler_base,871.4609375,1521.5546875,0.4786803424358368
9,animal0,right_antler_end,3331.4140625,1473.3203125,0.17184096574783325
9,animal0,right_earbase,871.4609375,1521.5546875,0.5296986699104309
9,animal0,right_earend,871.4609375,1569.7890625,0.402351051568985
9,animal0,right_eye,1160.8671875,1618.0234375,0.8557925224304199
9,animal0,tail_base,2704.3671875,942.7421875,0.5525065660476685
9,animal0,tail_end,3331.4140625,1473.3203125,0.3129862844944
9,animal0,throat_base,1594.9765625,1521.5546875,0.8728801012039185
9,animal0,throat_end,1691.4453125,1473.3203125,0.7656734585762024
9,animal0,upper_jaw,1546.7421875,1666.2578125,0.6195560693740845
10,animal0,back_base,1442.5078125,1015.4296875,0.7723953127861023
10,animal0,back_end,2578.7890625,884.3203125,0.42216479778289795
10,animal0,back_left_knee,3103.2265625,1365.0546875,0.717899739742279
10,animal0,back_left_paw,3321.7421875,1496.1640625,0.7014529705047607
10,animal0,back_left_thai,2797.3046875,1102.8359375,0.7130517959594727
10,animal0,back_middle,2098.0546875,840.6171875,0.8174477219581604
10,animal0,back_right_knee,3015.8203125,1452.4609375,0.5929789543151855
10,animal0,back_right_paw,3234.3359375,1496.1640625,0.5028058290481567
10,animal0,back_right_thai,2753.6015625,1452.4609375,0.7253644466400146
10,animal0,belly_bottom,2535.0859375,1408.7578125,0.7532280683517456
10,animal0,body_middle_left,2229.1640625,1059.1328125,0.7405378222465515
10,animal0,body_middle_right,2229.1640625,1059.1328125,0.7538946270942688
10,animal0,front_left_knee,2272.8671875,1365.0546875,0.7461680173873901
10,animal0,front_left_paw,2709.8984375,1714.6796875,0.8275144100189209
10,animal0,front_left_thai,2098.0546875,1233.9453125,0.7121573090553284
10,animal0,front_right_knee,1879.5390625,1583.5703125,0.49505969882011414
