frame,time,mouse_id,behavior,node,x,y,z
16,0.5333333333333333,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
16,0.5333333333333333,0,0,back_middle,1.9163046875,0.0,0.5643984375
16,0.5333333333333333,0,0,back_right_paw,1.869703125,0.0,0.241546875
16,0.5333333333333333,0,0,front_left_paw,1.9171484375,0.0,0.2933671875
16,0.5333333333333333,0,0,front_right_paw,1.8821015625,0.0,0.2709453125
16,0.5333333333333333,0,0,nose,1.6860703125,0.0,0.44967968750000004
17,0.5666666666666667,0,0,back_base,1.909640625,0.0,0.5656015625
17,0.5666666666666667,0,0,back_end,1.911078125,0.0,0.5201796875
17,0.5666666666666667,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
17,0.5666666666666667,0,0,back_middle,1.9163046875,0.0,0.5643984375
17,0.5666666666666667,0,0,back_right_paw,1.869703125,0.0,0.241546875
17,0.5666666666666667,0,0,front_left_paw,1.9171484375,0.0,0.2933671875
17,0.5666666666666667,0,0,front_right_paw,1.8821015625,0.0,0.2709453125
17,0.5666666666666667,0,0,nose,1.6860703125,0.0,0.44967968750000004
18,0.6,0,0,back_base,1.909640625,0.0,0.5656015625
18,0.6,0,0,back_end,1.911078125,0.0,0.5201796875
18,0.6,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
18,0.6,0,0,back_middle,1.9163046875,0.0,0.5643984375
18,0.6,0,0,back_right_paw,1.869703125,0.0,0.241546875
18,0.6,0,0,front_left_paw,1.9171484375,0.0,0.2933671875
18,0.6,0,0,front_right_paw,1.8821015625,0.0,0.2709453125
18,0.6,0,0,nose,1.6860703125,0.0,0.44967968750000004
19,0.6333333333333333,0,0,back_base,1.909640625,0.0,0.5656015625
19,0.6333333333333333,0,0,back_end,1.911078125,0.0,0.5201796875
19,0.6333333333333333,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
19,0.6333333333333333,0,0,back_middle,1.9163046875,0.0,0.5643984375
19,0.6333333333333333,0,0,back_right_paw,1.869703125,0.0,0.241546875
19,0.6333333333333333,0,0,front_left_paw,1.9171484375,0.0,0.2933671875
19,0.6333333333333333,0,0,front_right_paw,1.8821015625,0.0,0.2709453125
19,0.6333333333333333,0,0,nose,1.6860703125,0.0,0.44967968750000004
20,0.6666666666666666,0,0,back_base,1.909640625,0.0,0.5656015625
20,0.6666666666666666,0,0,back_end,1.911078125,0.0,0.5201796875
20,0.6666666666666666,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
20,0.6666666666666666,0,0,back_middle,1.9163046875,0.0,0.5643984375
20,0.6666666666666666,0,0,back_right_paw,1.869703125,0.0,0.241546875
20,0.6666666666666666,0,0,front_left_paw,1.9171484375,0.0,0.2933671875
20,0.6666666666666666,0,0,front_right_paw,1.8821015625,0.0,0.2709453125
20,0.6666666666666666,0,0,nose,1.6860703125,0.0,0.44967968750000004
21,0.7,0,0,back_base,1.909640625,0.0,0.5656015625
21,0.7,0,0,back_end,1.911078125,0.0,0.5201796875
21,0.7,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
21,0.7,0,0,back_middle,1.9163046875,0.0,0.5643984375
21,0.7,0,0,back_right_paw,1.869703125,0.0,0.241546875
21,0.7,0,0,front_left_paw,1.9171484375,0.0,0.2933671875
21,0.7,0,0,front_right_paw,1.8821015625,0.0,0.2709453125
21,0.7,0,0,nose,1.6860703125,0.0,0.44967968750000004
22,0.7333333333333333,0,0,back_base,1.909640625,0.0,0.5656015625
22,0.7333333333333333,0,0,back_end,1.911078125,0.0,0.5201796875
22,0.7333333333333333,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
22,0.7333333333333333,0,0,back_middle,1.9163046875,0.0,0.5643984375
22,0.7333333333333333,0,0,back_right_paw,1.869703125,0.0,0.241546875
22,0.7333333333333333,0,0,front_left_paw,1.9171484375,0.0,0.2933671875
22,0.7333333333333333,0,0,front_right_paw,1.8821015625,0.0,0.2709453125
22,0.7333333333333333,0,0,nose,1.6860703125,0.0,0.44967968750000004
23,0.7666666666666667,0,0,back_base,1.909640625,0.0,0.5656015625
23,0.7666666666666667,0,0,back_end,1.911078125,0.0,0.5201796875
23,0.7666666666666667,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
23,0.7666666666666667,0,0,back_middle,1.9163046875,0.0,0.5643984375
23,0.7666666666666667,0,0,back_right_paw,1.869703125,0.0,0.241546875
23,0.7666666666666667,0,0,front_left_paw,1.917083705357143,0.0,0.2934587053571429
23,0.7666666666666667,0,0,front_right_paw,1.8821015625,0.0,0.2709453125
23,0.7666666666666667,0,0,nose,1.6860703125,0.0,0.44967968750000004
24,0.8,0,0,back_base,1.909640625,0.0,0.5656015625
24,0.8,0,0,back_end,1.911078125,0.0,0.5201796875
24,0.8,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
24,0.8,0,0,back_middle,1.9163046875,0.0,0.5643984375
24,0.8,0,0,back_right_paw,1.869703125,0.0,0.241546875
24,0.8,0,0,front_left_paw,1.9137220982142857,0.0,0.28985870535714287
24,0.8,0,0,front_right_paw,1.8817276785714288,0.0,0.2707109375
24,0.8,0,0,nose,1.683544642857143,0.0,0.4489631696428571
25,0.8333333333333334,0,0,back_base,1.9089927455357143,0.0,0.5661283482142857
25,0.8333333333333334,0,0,back_end,1.911078125,0.0,0.5201796875
25,0.8333333333333334,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
25,0.8333333333333334,0,0,back_middle,1.9163046875,0.0,0.5643984375
25,0.8333333333333334,0,0,back_right_paw,1.869703125,0.0,0.241546875
25,0.8333333333333334,0,0,front_left_paw,1.9070636160714287,0.0,0.28256718749999993
25,0.8333333333333334,0,0,front_right_paw,1.8817684151785714,0.0,0.27033705357142856
25,0.8333333333333334,0,0,nose,1.679058035714286,0.0,0.4487008928571429
26,0.8666666666666667,0,0,back_base,1.907696986607143,0.0,0.5671819196428571
26,0.8666666666666667,0,0,back_end,1.911078125,0.0,0.5201796875
26,0.8666666666666667,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
26,0.8666666666666667,0,0,back_middle,1.9163046875,0.0,0.5643984375
26,0.8666666666666667,0,0,back_right_paw,1.869703125,0.0,0.241546875
26,0.8666666666666667,0,0,front_left_paw,1.8971082589285713,0.0,0.2715841517857143
26,0.8666666666666667,0,0,front_right_paw,1.8822237723214288,0.0,0.26982366071428565
26,0.8666666666666667,0,0,nose,1.672589285714286,0.0,0.44885044642857147
27,0.9,0,0,back_base,1.9051802455357143,0.0,0.5677879464285714
27,0.9,0,0,back_end,1.911078125,0.0,0.5201796875
27,0.9,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
27,0.9,0,0,back_middle,1.9163046875,0.0,0.5643984375
27,0.9,0,0,back_right_paw,1.869703125,0.0,0.241546875
27,0.9,0,0,front_left_paw,1.8838560267857143,0.0,0.25690959821428566
27,0.9,0,0,front_right_paw,1.8825630580357142,0.0,0.27038950892857144
27,0.9,0,0,nose,1.663198660714286,0.0,0.44873102678571436
28,0.9333333333333333,0,0,back_base,1.9007527901785715,0.0,0.5690915178571428
28,0.9333333333333333,0,0,back_end,1.911078125,0.0,0.5201796875
28,0.9333333333333333,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
28,0.9333333333333333,0,0,back_middle,1.9163046875,0.0,0.5643984375
28,0.9333333333333333,0,0,back_right_paw,1.869703125,0.0,0.241546875
28,0.9333333333333333,0,0,front_left_paw,1.867306919642857,0.0,0.23854352678571433
28,0.9333333333333333,0,0,front_right_paw,1.8875943080357143,0.0,0.2629609375
28,0.9333333333333333,0,0,nose,1.6520379464285713,0.0,0.4489162946428571
29,0.9666666666666667,0,0,back_base,1.895881138392857,0.0,0.5705256696428571
29,0.9666666666666667,0,0,back_end,1.911078125,0.0,0.5201796875
29,0.9666666666666667,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
29,0.9666666666666667,0,0,back_middle,1.9163046875,0.0,0.5643984375
29,0.9666666666666667,0,0,back_right_paw,1.869703125,0.0,0.241546875
29,0.9666666666666667,0,0,front_left_paw,1.8462064732142858,0.0,0.22028794642857144
29,0.9666666666666667,0,0,front_right_paw,1.8906677295918366,0.0,0.25570368303571434
29,0.9666666666666667,0,0,nose,1.637966517857143,0.0,0.44955357142857144
30,1.0,0,0,back_base,1.8912003348214288,0.0,0.571421875
30,1.0,0,0,back_end,1.911078125,0.0,0.5201796875
30,1.0,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
30,1.0,0,0,back_middle,1.9163046875,0.0,0.5643984375
30,1.0,0,0,back_right_paw,1.869703125,0.0,0.241546875
30,1.0,0,0,front_left_paw,1.8205892857142858,0.0,0.2013046875
30,1.0,0,0,front_right_paw,1.8917833227040814,0.0,0.24861774553571434
30,1.0,0,0,nose,1.6220457589285713,0.0,0.45040290178571435
31,1.0333333333333334,0,0,back_base,1.8850139508928572,0.0,0.5716741071428572
31,1.0333333333333334,0,0,back_end,1.911078125,0.0,0.5201796875
31,1.0333333333333334,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
31,1.0333333333333334,0,0,back_middle,1.9163046875,0.0,0.5643984375
31,1.0333333333333334,0,0,back_right_paw,1.869703125,0.0,0.241546875
31,1.0333333333333334,0,0,front_left_paw,1.7956785714285715,0.0,0.1845095982142857
31,1.0333333333333334,0,0,front_right_paw,1.8913149713010204,0.0,0.2419375
31,1.0333333333333334,0,0,nose,1.6059620535714287,0.0,0.4527555803571429
32,1.0666666666666667,0,0,back_base,1.875091517857143,0.0,0.5717555803571429
32,1.0666666666666667,0,0,back_end,1.911078125,0.0,0.5201796875
32,1.0666666666666667,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
32,1.0666666666666667,0,0,back_middle,1.9163046875,0.0,0.5643984375
32,1.0666666666666667,0,0,back_right_paw,1.869703125,0.0,0.241546875
32,1.0666666666666667,0,0,front_left_paw,1.7729140625,0.0,0.17084687500000006
32,1.0666666666666667,0,0,front_right_paw,1.8884741709183672,0.0,0.23556808035714288
32,1.0666666666666667,0,0,nose,1.589286830357143,0.0,0.45585825892857146
33,1.1,0,0,back_base,1.8614330357142859,0.0,0.5716662946428571
33,1.1,0,0,back_end,1.911078125,0.0,0.5201796875
33,1.1,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
33,1.1,0,0,back_middle,1.9163046875,0.0,0.5643984375
33,1.1,0,0,back_right_paw,1.869703125,0.0,0.241546875
33,1.1,0,0,front_left_paw,1.753208705357143,0.0,0.1603321428571428
33,1.1,0,0,front_right_paw,1.8832609215561225,0.0,0.2295094866071429
33,1.1,0,0,nose,1.5718381696428572,0.0,0.4584631696428571
34,1.1333333333333333,0,0,back_base,1.8447533482142857,0.0,0.5713649553571429
34,1.1333333333333333,0,0,back_end,1.911078125,0.0,0.5201796875
34,1.1333333333333333,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
34,1.1333333333333333,0,0,back_middle,1.9156607142857143,0.0,0.5637276785714286
34,1.1333333333333333,0,0,back_right_paw,1.869703125,0.0,0.241546875
34,1.1333333333333333,0,0,front_left_paw,1.7358660714285714,0.0,0.15339397321428566
34,1.1333333333333333,0,0,front_right_paw,1.8762059151785713,0.0,0.22254296875000001
34,1.1333333333333333,0,0,nose,1.5549620535714288,0.0,0.4616796875
35,1.1666666666666667,0,0,back_base,1.8280811011904765,0.0,0.5702693452380952
35,1.1666666666666667,0,0,back_end,1.911078125,0.0,0.5201796875
35,1.1666666666666667,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
35,1.1666666666666667,0,0,back_middle,1.9135591517857142,0.0,0.5636138392857143
35,1.1666666666666667,0,0,back_right_paw,1.869703125,0.0,0.241546875
35,1.1666666666666667,0,0,front_left_paw,1.7225502232142857,0.0,0.14943861607142855
35,1.1666666666666667,0,0,front_right_paw,1.8625011160714287,0.0,0.2237421875
35,1.1666666666666667,0,0,nose,1.5381707589285714,0.0,0.4639743303571429
36,1.2,0,0,back_base,1.8099497767857142,0.0,0.5689464285714285
36,1.2,0,0,back_end,1.911078125,0.0,0.5201796875
36,1.2,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
36,1.2,0,0,back_middle,1.910262462797619,0.0,0.5636224888392857
36,1.2,0,0,back_right_paw,1.869703125,0.0,0.241546875
36,1.2,0,0,front_left_paw,1.7138370535714287,0.0,0.14585491071428566
36,1.2,0,0,front_right_paw,1.8487963169642858,0.0,0.22494140625
36,1.2,0,0,nose,1.522091517857143,0.0,0.4659486607142857
37,1.2333333333333334,0,0,back_base,1.7897243303571428,0.0,0.5680647321428571
37,1.2333333333333334,0,0,back_end,1.911078125,0.0,0.5201796875
37,1.2333333333333334,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
37,1.2333333333333334,0,0,back_middle,1.9057706473214286,0.0,0.563753627232143
37,1.2333333333333334,0,0,back_right_paw,1.869703125,0.0,0.241546875
37,1.2333333333333334,0,0,front_left_paw,1.7090223214285714,0.0,0.14266071428571434
37,1.2333333333333334,0,0,front_right_paw,1.835091517857143,0.0,0.226140625
37,1.2333333333333334,0,0,nose,1.505513392857143,0.0,0.46699107142857144
38,1.2666666666666666,0,0,back_base,1.7679654017857143,0.0,0.5675610119047619
38,1.2666666666666666,0,0,back_end,1.911078125,0.0,0.5201796875
38,1.2666666666666666,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
38,1.2666666666666666,0,0,back_middle,1.9000837053571429,0.0,0.5640072544642857
38,1.2666666666666666,0,0,back_right_paw,1.867954799107143,0.0,0.24146428571428566
38,1.2666666666666666,0,0,front_left_paw,1.708279017857143,0.0,0.14105133928571434
38,1.2666666666666666,0,0,front_right_paw,1.8213867187500001,0.0,0.22733984375
38,1.2666666666666666,0,0,nose,1.4894464285714286,0.0,0.46632142857142855
39,1.3,0,0,back_base,1.7475513392857143,0.0,0.5664352678571429
39,1.3,0,0,back_end,1.911078125,0.0,0.5201796875
39,1.3,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
39,1.3,0,0,back_middle,1.893201636904762,0.0,0.5643833705357143
39,1.3,0,0,back_right_paw,1.8644581473214288,0.0,0.24129910714285713
39,1.3,0,0,front_left_paw,1.708568080357143,0.0,0.1399866071428571
39,1.3,0,0,front_right_paw,1.807681919642857,0.0,0.2285390625
39,1.3,0,0,nose,1.4734386160714288,0.0,0.4647075892857143
40,1.3333333333333333,0,0,back_base,1.7284821428571429,0.0,0.5646875
40,1.3333333333333333,0,0,back_end,1.911078125,0.0,0.5201796875
40,1.3333333333333333,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
40,1.3333333333333333,0,0,back_middle,1.8851244419642859,0.0,0.5648819754464286
40,1.3333333333333333,0,0,back_right_paw,1.8596940104166666,0.0,0.23970238095238097
40,1.3333333333333333,0,0,front_left_paw,1.7088359375,0.0,0.1402790178571429
40,1.3333333333333333,0,0,front_right_paw,1.7939771205357142,0.0,0.22973828125
40,1.3333333333333333,0,0,nose,1.4587712053571429,0.0,0.4617611607142857
41,1.3666666666666667,0,0,back_base,1.711601283482143,0.0,0.5634333147321429
41,1.3666666666666667,0,0,back_end,1.911078125,0.0,0.5201796875
41,1.3666666666666667,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
41,1.3666666666666667,0,0,back_middle,1.8764960937500001,0.0,0.5661738281250001
41,1.3666666666666667,0,0,back_right_paw,1.8536623883928571,0.0,0.2366741071428571
41,1.3666666666666667,0,0,front_left_paw,1.7102064732142859,0.0,0.14068080357142856
41,1.3666666666666667,0,0,front_right_paw,1.7802723214285714,0.0,0.23093750000000002
41,1.3666666666666667,0,0,nose,1.4435301339285713,0.0,0.4580334821428571
42,1.4,0,0,back_base,1.6945698474702382,0.0,0.5621098400297619
42,1.4,0,0,back_end,1.911078125,0.0,0.5201796875
42,1.4,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
42,1.4,0,0,back_middle,1.8681302083333335,0.0,0.56703125
42,1.4,0,0,back_right_paw,1.84636328125,0.0,0.23221428571428568
42,1.4,0,0,front_left_paw,1.7114765625000001,0.0,0.1414609375
42,1.4,0,0,front_right_paw,1.7665675223214288,0.0,0.23213671875
42,1.4,0,0,nose,1.4287154017857142,0.0,0.4552354910714286
43,1.4333333333333333,0,0,back_base,1.6773878348214286,0.0,0.5607170758928571
43,1.4333333333333333,0,0,back_end,1.911078125,0.0,0.5201796875
43,1.4333333333333333,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
43,1.4333333333333333,0,0,back_middle,1.8597643229166665,0.0,0.567888671875
43,1.4333333333333333,0,0,back_right_paw,1.8415034598214286,0.0,0.22612857142857137
43,1.4333333333333333,0,0,front_left_paw,1.7126808035714287,0.0,0.14122433035714288
43,1.4333333333333333,0,0,front_right_paw,1.7535962213010206,0.0,0.23148716517857146
43,1.4333333333333333,0,0,nose,1.414607142857143,0.0,0.4520122767857143
44,1.4666666666666666,0,0,back_base,1.6600552455357143,0.0,0.5592550223214285
44,1.4666666666666666,0,0,back_end,1.911078125,0.0,0.5201796875
44,1.4666666666666666,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
44,1.4666666666666666,0,0,back_middle,1.8513984375,0.0,0.56874609375
44,1.4666666666666666,0,0,back_right_paw,1.839082924107143,0.0,0.21841696428571425
44,1.4666666666666666,0,0,front_left_paw,1.7149732142857144,0.0,0.1415837053571429
44,1.4666666666666666,0,0,front_right_paw,1.7417289540816328,0.0,0.2264040178571429
44,1.4666666666666666,0,0,nose,1.400296875,0.0,0.4488671875
45,1.5,0,0,back_base,1.644353515625,0.0,0.5579786086309524
45,1.5,0,0,back_end,1.911078125,0.0,0.5201796875
45,1.5,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
45,1.5,0,0,back_middle,1.8430325520833335,0.0,0.569603515625
45,1.5,0,0,back_right_paw,1.84085,0.0,0.2091620535714285
45,1.5,0,0,front_left_paw,1.712568080357143,0.0,0.14125223214285712
45,1.5,0,0,front_right_paw,1.7220672831632653,0.0,0.2194821428571429
45,1.5,0,0,nose,1.387197544642857,0.0,0.44610491071428565
46,1.5333333333333334,0,0,back_base,1.6302826450892858,0.0,0.5568878348214286
46,1.5333333333333334,0,0,back_end,1.911078125,0.0,0.5201796875
46,1.5333333333333334,0,0,back_left_paw,1.9040937500000001,0.0,0.14940625
